Event;Timestamp;Framecount;SessionID;Email;BCIConfidence;BCIState
Sample;2021-01-26 09:01:58.0137;825;2715aba63b96d383a8bd285e950eb971;anonymous;0.8295;ReceivingData
Sample;2021-01-26 09:01:58.0247;826;2715aba63b96d383a8bd285e950eb971;anonymous;0.8511;ReceivingData
Sample;2021-01-26 09:01:58.0486;827;2715aba63b96d383a8bd285e950eb971;anonymous;0.8423;ReceivingData
Sample;2021-01-26 09:01:58.1344;833;2715aba63b96d383a8bd285e950eb971;anonymous;0.8135;ReceivingData
Sample;2021-01-26 09:01:58.1443;834;2715aba63b96d383a8bd285e950eb971;anonymous;0.7633;ReceivingData
Sample;2021-01-26 09:01:58.2601;843;2715aba63b96d383a8bd285e950eb971;anonymous;0.7200;ReceivingData
Sample;2021-01-26 09:01:58.2810;844;2715aba63b96d383a8bd285e950eb971;anonymous;0.6509;ReceivingData
Sample;2021-01-26 09:01:58.4296;854;2715aba63b96d383a8bd285e950eb971;anonymous;0.6472;ReceivingData
Sample;2021-01-26 09:01:58.4475;855;2715aba63b96d383a8bd285e950eb971;anonymous;0.6132;ReceivingData
Sample;2021-01-26 09:01:58.5532;862;2715aba63b96d383a8bd285e950eb971;anonymous;0.6043;ReceivingData
Sample;2021-01-26 09:01:58.5712;863;2715aba63b96d383a8bd285e950eb971;anonymous;0.6240;ReceivingData
Sample;2021-01-26 09:01:58.7079;871;2715aba63b96d383a8bd285e950eb971;anonymous;0.6247;ReceivingData
Sample;2021-01-26 09:01:58.7218;872;2715aba63b96d383a8bd285e950eb971;anonymous;0.6071;ReceivingData
Sample;2021-01-26 09:01:58.8185;877;2715aba63b96d383a8bd285e950eb971;anonymous;0.5509;ReceivingData
Sample;2021-01-26 09:01:58.8275;878;2715aba63b96d383a8bd285e950eb971;anonymous;0.5566;ReceivingData
Sample;2021-01-26 09:01:58.8914;882;2715aba63b96d383a8bd285e950eb971;anonymous;0.5454;ReceivingData
Sample;2021-01-26 09:01:58.9163;883;2715aba63b96d383a8bd285e950eb971;anonymous;0.4816;ReceivingData
Sample;2021-01-26 09:01:59.0246;890;2715aba63b96d383a8bd285e950eb971;anonymous;0.4603;ReceivingData
Sample;2021-01-26 09:01:59.0445;891;2715aba63b96d383a8bd285e950eb971;anonymous;0.4694;ReceivingData
Sample;2021-01-26 09:01:59.0515;892;2715aba63b96d383a8bd285e950eb971;anonymous;0.5212;ReceivingData
Sample;2021-01-26 09:01:59.1951;901;2715aba63b96d383a8bd285e950eb971;anonymous;0.5739;ReceivingData
Sample;2021-01-26 09:01:59.2160;902;2715aba63b96d383a8bd285e950eb971;anonymous;0.6085;ReceivingData
Sample;2021-01-26 09:01:59.2879;907;2715aba63b96d383a8bd285e950eb971;anonymous;0.6186;ReceivingData
Sample;2021-01-26 09:01:59.3088;908;2715aba63b96d383a8bd285e950eb971;anonymous;0.6676;ReceivingData
Sample;2021-01-26 09:01:59.4494;917;2715aba63b96d383a8bd285e950eb971;anonymous;0.6912;ReceivingData
Sample;2021-01-26 09:01:59.4634;918;2715aba63b96d383a8bd285e950eb971;anonymous;0.7428;ReceivingData
